"","age","parent","single","seeingfriends","household","accomplishment","entertainment","family","time","general","food"
"11925",27,1,1,0,0,1,0,0,0,0,0
"11928",47,1,0,0,0,0,0,0,0,1,0
"11929",21,0,1,0,0,0,1,0,0,0,0
"11930",24,0,1,0,0,1,0,0,0,0,0
"11931",40,0,1,0,0,1,0,0,0,0,0
"11933",22,1,0,0,0,1,0,0,0,0,0
"11937",21,0,1,1,0,0,0,0,0,0,0
"11938",42,0,1,0,0,0,1,0,0,0,0
"11939",43,0,1,0,0,0,0,0,0,1,0
"11941",19,0,1,0,1,0,0,0,0,0,0
"11943",45,0,1,1,0,0,0,0,0,0,0
"11946",39,0,0,0,1,0,0,0,0,0,0
"11947",54,1,0,1,0,0,0,0,0,0,0
"11948",45,1,0,0,0,0,0,0,0,1,0
"11951",46,1,1,0,0,0,0,0,1,0,0
"11952",33,0,1,0,0,0,0,0,0,0,1
"11954",30,1,0,0,0,1,0,0,0,0,0
"11956",72,1,0,0,1,0,0,0,0,0,0
"11957",22,0,1,0,1,0,0,0,0,0,0
"11958",22,0,1,0,0,0,1,0,0,0,0
"11959",42,0,1,0,0,0,0,0,1,0,0
"11962",40,0,1,0,0,0,0,0,0,1,0
"11964",38,0,1,0,0,0,0,0,0,0,1
"11965",50,0,1,0,1,0,0,0,0,0,0
"11966",55,1,0,1,0,0,0,0,0,0,0
"11967",40,0,0,0,0,0,0,0,1,0,0
"11968",20,0,1,0,0,1,0,0,0,0,0
"11969",51,1,0,0,0,0,0,1,0,0,0
"11972",54,1,0,0,0,0,0,0,1,0,0
"11973",22,0,1,0,1,0,0,0,0,0,0
"11975",29,1,0,0,0,1,0,0,0,0,0
"11979",47,1,0,0,0,0,0,1,0,0,0
"11981",30,0,1,0,0,0,1,0,0,0,0
"11982",27,1,0,0,0,0,0,1,0,0,0
"11984",24,1,1,1,0,0,0,0,0,0,0
"11985",68,1,0,1,0,0,0,0,0,0,0
"11986",33,0,1,0,0,0,0,0,0,1,0
"11987",42,0,0,0,0,0,0,0,0,0,1
"11988",35,0,1,0,0,0,1,0,0,0,0
"11989",51,1,0,0,0,0,0,0,0,0,1
"11990",45,1,0,0,0,0,0,1,0,0,0
"11991",23,1,0,0,0,0,1,0,0,0,0
"11995",39,0,1,0,0,1,0,0,0,0,0
"11996",33,0,0,0,0,0,0,1,0,0,0
"11997",30,0,1,0,0,1,0,0,0,0,0
"11998",24,0,1,0,0,0,0,1,0,0,0
"11999",29,0,1,0,0,0,0,1,0,0,0
"12000",80,1,0,0,0,0,0,0,1,0,0
"12002",78,0,1,0,0,0,0,0,0,0,1
"12004",36,0,0,0,0,0,1,0,0,0,0
"12008",44,1,0,0,0,0,0,1,0,0,0
"12009",61,0,0,1,0,0,0,0,0,0,0
"12012",79,1,0,0,0,0,0,0,0,1,0
"12013",28,0,1,0,0,0,0,0,0,1,0
"12014",59,1,0,0,0,0,0,0,1,0,0
"12015",21,0,0,0,0,0,0,1,0,0,0
"12021",71,1,0,0,0,0,0,1,0,0,0
"12022",36,0,0,0,0,0,1,0,0,0,0
"12023",30,0,0,0,0,0,0,0,0,0,1
"12026",22,0,1,0,0,0,1,0,0,0,0
"12028",48,1,0,0,0,1,0,0,0,0,0
"12029",19,0,0,0,0,0,1,0,0,0,0
"12034",19,0,1,1,0,0,0,1,0,0,0
"12035",85,1,0,0,1,0,0,0,0,0,0
"12036",67,1,0,0,0,0,0,0,1,0,0
"12037",60,1,0,1,0,0,0,0,0,0,0
"12039",41,1,0,1,0,0,0,0,0,0,0
"12040",67,1,0,0,0,0,0,0,1,0,0
"12042",33,0,0,0,1,0,0,0,0,0,0
"12045",35,1,0,0,0,0,0,0,0,0,1
"12051",61,1,0,0,0,1,0,0,0,0,0
"12052",45,1,0,0,0,0,1,0,0,0,0
"12055",81,1,0,0,0,1,0,0,0,0,0
"12056",47,1,0,0,0,1,0,0,0,0,0
"12058",24,0,1,0,0,0,0,1,0,0,0
"12060",51,1,1,0,1,0,0,0,0,0,0
"12062",29,0,1,0,1,0,0,0,0,0,0
"12063",34,1,1,0,0,0,0,0,1,0,0
"12066",48,0,1,0,0,1,0,0,0,0,0
"12067",37,0,0,0,1,0,0,0,0,0,0
"12071",36,0,1,0,1,0,1,0,0,0,0
"12072",54,0,1,0,1,0,0,0,0,0,0
"12075",81,1,0,0,0,0,0,1,0,0,0
"12076",33,0,1,0,0,0,0,0,1,0,0
"12079",35,0,1,0,0,1,0,0,0,0,0
"12080",24,0,1,0,0,0,1,0,0,0,0
"12082",41,1,0,0,0,0,0,0,0,0,1
"12084",24,1,1,0,0,0,0,1,0,0,0
"12086",41,0,1,0,0,0,1,0,0,0,0
"12087",21,0,1,1,0,0,0,0,0,0,0
"12088",19,0,1,0,0,0,1,0,0,0,0
"12089",51,1,0,0,0,0,0,1,0,0,1
"12090",34,0,1,0,1,0,0,0,0,0,0
"12093",44,0,1,0,0,1,0,0,0,0,0
"12095",29,0,0,0,0,0,0,1,0,0,0
"12097",36,1,0,0,0,0,0,1,0,0,0
"12099",27,1,1,0,1,0,0,0,0,0,0
"12100",42,0,0,0,1,0,0,0,0,0,0
"12101",22,1,0,0,0,1,0,0,0,0,0
"12103",42,1,0,0,0,0,0,0,1,0,0
"12107",78,1,0,0,0,0,0,0,0,0,1
"12108",47,1,0,0,0,0,1,0,0,0,0
"12109",41,0,1,0,0,0,1,0,0,0,0
"12114",49,1,0,0,0,1,0,0,0,0,0
"12116",35,1,0,0,1,0,0,0,0,0,0
"12117",47,1,0,1,0,0,0,0,0,0,0
"12121",40,1,0,0,0,0,0,1,0,0,0
"12122",33,0,0,0,0,0,0,1,0,0,0
"12123",24,0,1,0,0,0,0,0,1,0,0
"12126",63,1,1,0,0,0,0,1,0,0,0
"12128",39,0,0,0,0,0,0,0,0,0,1
"12129",60,0,0,0,0,0,0,1,0,0,0
"12130",50,0,0,0,0,0,1,0,0,0,0
"12132",44,0,1,0,0,0,0,1,0,0,0
"12133",29,0,0,1,0,0,0,0,0,0,0
"12141",25,1,0,1,0,0,0,0,0,0,0
"12143",24,0,1,0,0,1,0,0,0,0,0
"12144",26,0,1,0,1,0,0,0,0,0,0
"12146",24,0,1,0,1,0,0,0,0,0,0
"12147",30,0,1,0,0,1,0,0,0,0,0
"12148",57,1,0,1,0,1,0,0,0,0,0
"12149",47,0,1,0,0,0,0,0,0,0,1
"12151",26,0,1,0,0,1,0,0,0,0,0
"12152",85,1,0,0,0,0,0,0,0,0,1
"12155",48,0,1,0,1,0,0,0,0,0,0
"12157",27,0,1,0,0,0,0,0,1,0,0
"12161",37,1,0,0,0,0,1,0,0,0,0
"12164",19,1,1,0,0,0,0,0,0,0,1
"12165",30,1,1,0,0,0,0,0,1,0,0
"12166",28,0,1,0,0,1,0,0,0,0,0
"12169",41,1,0,0,0,0,0,0,0,1,0
"12172",27,0,1,0,0,0,0,0,0,1,0
"12173",22,0,1,0,1,0,0,0,0,0,0
"12177",23,0,1,0,0,0,0,0,1,0,0
"12179",73,0,1,1,0,0,0,0,0,0,0
"12182",39,1,0,0,0,0,0,0,0,0,1
"12184",47,0,1,0,0,0,0,0,0,1,0
"12185",23,1,0,0,0,0,0,0,0,1,0
"12187",34,0,0,0,0,0,1,0,0,0,0
"12190",35,0,0,0,0,0,0,0,0,1,0
"12191",74,0,1,0,0,1,0,0,0,0,0
"12192",40,1,0,0,0,0,0,0,0,0,1
"12193",44,1,0,0,0,0,0,0,1,0,0
"12194",29,0,1,0,0,0,0,0,0,0,1
"12196",25,0,1,0,0,0,1,0,0,0,0
"12198",35,1,0,0,0,0,0,0,1,0,0
"12200",40,0,1,0,0,0,0,0,0,0,1
"12202",39,0,1,0,0,0,0,0,0,0,1
"12203",30,0,1,0,1,0,0,0,0,0,0
"12204",47,0,0,0,0,1,0,0,0,0,0
"12207",78,1,0,1,0,0,0,0,0,0,0
"12211",38,0,0,0,0,0,0,1,0,0,0
"12212",22,1,0,1,0,0,0,0,0,0,0
"12218",82,0,0,0,0,0,0,0,0,0,1
"12223",49,0,0,1,0,0,0,0,0,0,0
"12228",53,1,0,1,0,0,0,0,0,0,0
"12231",68,1,0,0,0,1,0,0,0,0,0
"12238",41,0,0,0,0,0,0,1,0,0,0
"12241",47,0,1,0,0,0,1,0,0,0,0
"12242",26,0,1,0,0,1,0,0,0,0,0
"12243",29,0,1,0,0,0,1,0,0,0,0
"12246",29,0,1,0,0,1,0,0,0,0,0
"12247",22,0,1,0,1,0,0,0,0,0,0
"12248",66,1,0,0,0,0,0,0,1,0,0
"12249",22,0,1,0,0,0,0,0,0,0,1
"12250",19,1,0,1,0,0,0,0,0,0,0
"12251",56,1,0,0,0,0,0,0,1,0,0
"12252",30,1,0,0,0,1,0,0,0,0,0
"12261",23,0,1,0,0,0,1,0,0,0,0
"12264",81,0,1,0,0,0,1,0,0,0,0
"12267",34,0,1,0,0,1,0,0,0,0,0
"12268",19,0,1,0,0,1,0,0,0,0,0
"12269",22,0,1,1,0,0,0,0,0,0,0
"12270",37,0,0,0,0,1,0,0,0,0,0
"12273",23,0,0,0,0,1,0,0,0,0,0
"12274",49,1,1,0,0,1,0,0,0,0,0
"12277",37,1,0,0,0,0,0,0,1,0,0
"12280",27,0,1,0,0,0,0,0,1,0,0
"12282",42,1,0,0,0,0,0,0,0,0,1
"12283",28,0,1,0,1,0,0,0,0,0,0
"12286",21,0,0,0,0,0,1,1,0,0,0
"12287",34,1,0,0,0,0,0,0,0,1,0
"12289",43,1,0,1,0,0,0,0,0,0,0
"12290",41,1,0,0,0,0,0,0,1,0,0
"12291",38,1,1,0,0,1,0,0,0,0,0
"12293",63,1,0,0,1,0,0,0,0,0,0
"12294",48,0,0,0,0,0,0,0,0,1,0
"12296",19,1,1,0,0,0,0,0,0,1,0
"12297",49,1,0,0,1,0,0,0,0,0,0
"12298",28,0,0,0,0,0,0,0,0,0,1
"12299",34,0,1,0,0,1,0,0,0,0,0
"12300",29,0,1,0,0,0,0,1,0,0,0
"12303",36,1,0,0,0,0,1,0,0,0,0
"12306",33,0,0,0,0,0,0,1,0,0,0
"12307",55,1,0,0,0,0,0,0,0,0,1
"12308",43,1,0,0,0,0,0,0,0,0,1
"12311",30,0,0,0,0,0,0,0,0,0,1
"12312",25,0,1,0,0,1,0,0,0,0,0
"12313",19,0,1,1,0,0,0,0,0,0,0
"12315",51,0,1,0,0,0,0,0,0,1,0
"12317",66,0,1,0,0,0,0,0,0,0,1
"12318",21,1,1,0,0,0,0,0,0,1,0
"12319",20,0,1,0,0,0,0,1,0,0,0
"12320",23,1,1,0,0,0,0,0,1,0,0
"12321",41,0,1,0,0,0,0,0,1,0,0
"12323",21,0,1,0,0,0,0,0,0,1,0
"12324",41,1,0,0,0,0,0,0,0,0,1
"12326",19,0,0,0,0,0,0,0,0,1,0
"12328",36,1,0,0,0,0,0,0,1,0,0
"12329",29,0,1,0,0,0,0,0,0,0,1
"12330",36,0,0,0,0,0,0,1,0,0,0
"12331",21,0,1,0,0,1,0,0,0,0,0
"12332",70,0,0,0,0,1,0,0,0,0,0
"12333",41,1,0,1,0,0,0,0,0,0,0
"12337",33,0,0,0,0,1,0,0,0,0,0
"12338",54,1,0,0,0,1,0,0,0,0,0
"12339",36,1,0,0,0,0,0,0,1,0,0
"12342",47,1,0,0,0,1,0,0,0,0,0
"12344",26,0,1,0,0,0,0,0,1,0,0
"12346",68,1,0,1,0,0,0,0,0,0,0
"12351",35,0,0,0,0,1,0,0,0,0,0
"12354",45,0,0,0,0,0,0,1,0,0,0
"12355",63,1,0,1,0,0,0,0,1,0,0
"12358",26,0,1,0,1,0,0,0,0,0,0
"12360",49,0,1,0,0,0,0,0,0,0,1
"12363",42,1,0,0,0,1,0,0,0,0,0
"12364",24,0,1,1,0,0,0,0,0,0,0
"12368",22,0,1,0,0,0,0,0,0,0,1
"12369",41,1,0,0,0,0,0,1,0,0,0
"12370",70,1,0,0,0,0,1,0,0,0,0
"12371",35,0,1,0,1,0,0,0,0,0,0
"12377",30,0,1,0,0,0,0,0,1,0,0
"12379",51,0,1,0,0,0,0,0,0,0,1
"12383",29,0,1,0,0,0,0,0,0,1,0
"12384",44,0,1,0,0,1,0,0,0,0,0
"12385",71,0,1,0,0,0,0,1,0,0,0
"12386",39,1,1,0,0,0,0,0,0,0,1
"12387",22,0,1,1,0,0,0,0,0,0,0
"12388",64,1,0,0,0,0,1,0,0,0,0
"12389",56,1,0,0,0,0,0,0,0,0,1
"12392",39,0,1,1,0,0,0,0,1,0,0
"12393",37,0,1,0,0,0,0,0,0,0,1
"12395",23,0,1,0,0,0,0,0,1,0,0
"12396",43,1,1,0,0,0,1,0,0,0,0
"12397",21,0,1,0,0,1,0,0,0,0,0
"12399",21,0,1,0,0,0,0,0,1,0,0
"12400",20,1,1,1,0,0,0,0,1,0,0
"12401",28,0,0,0,0,0,1,0,0,0,0
"12402",37,1,0,0,0,1,0,0,0,0,0
"12403",21,0,1,0,0,0,0,0,1,0,0
"12404",63,1,0,0,0,0,0,0,0,0,1
"12406",21,0,1,0,0,0,0,0,0,1,0
"12408",26,1,0,0,0,0,0,0,0,1,0
"12409",30,0,1,0,1,0,0,0,0,0,0
"12414",30,0,1,0,0,0,1,0,0,0,0
"12415",48,1,0,0,0,0,1,0,0,0,0
"12417",26,0,1,0,0,0,0,1,0,0,0
"12420",47,0,1,1,0,0,0,0,0,0,0
"12421",26,1,1,0,0,0,0,0,0,0,1
"12422",36,0,0,0,1,0,0,0,0,0,0
"12423",44,0,1,0,0,1,0,0,0,0,0
"12425",19,0,1,0,0,0,1,0,0,0,0
"12427",43,0,1,0,0,0,1,0,0,0,0
"12428",56,1,0,0,0,0,0,0,0,0,1
"12431",21,0,1,0,0,0,0,0,1,0,0
"12433",20,1,1,0,0,1,0,0,0,0,0
"12434",30,0,1,0,1,0,0,0,0,0,0
"12435",54,1,0,0,0,0,0,1,0,0,0
"12436",74,1,0,1,0,0,0,0,0,0,0
"12438",58,1,1,0,1,0,0,0,0,0,0
"12439",29,0,0,0,0,0,1,0,0,0,0
"12440",36,0,1,0,0,0,0,1,0,0,0
"12441",43,0,1,0,0,0,0,1,0,0,0
"12443",42,0,1,0,0,0,0,0,0,0,1
"12444",23,1,0,0,1,0,0,0,0,0,0
"12448",23,0,1,0,1,0,0,1,0,0,0
"12453",33,1,0,1,0,0,0,0,0,0,0
"12454",63,0,1,0,0,1,0,0,0,0,0
"12457",25,1,0,0,0,1,0,0,0,0,0
"12459",50,0,0,1,0,0,0,0,0,0,0
"12460",21,1,1,1,0,0,0,0,0,0,0
"12461",23,0,1,0,0,0,1,0,0,0,0
"12466",64,1,0,0,0,0,0,1,0,0,0
"12467",52,1,0,0,0,0,0,0,1,0,0
"12470",27,0,1,0,1,0,0,0,0,0,0
"12473",26,0,0,0,0,0,0,0,0,0,1
"12477",64,0,1,0,0,0,1,0,0,0,0
"12478",36,1,1,0,0,0,1,0,0,0,0
"12479",21,0,1,0,0,0,1,0,0,0,0
"12480",42,1,0,0,0,0,0,1,0,0,0
"12482",28,0,1,0,0,0,0,0,1,0,0
"12483",36,0,1,1,0,0,0,0,0,0,0
"12484",40,1,0,0,0,0,0,0,0,0,1
"12488",44,1,0,0,0,0,0,0,1,0,0
"12489",28,0,1,1,0,0,0,0,0,0,0
"12492",22,0,0,0,0,0,1,0,0,0,0
"12493",20,0,1,1,0,0,0,0,0,0,0
"12494",28,1,1,0,0,0,0,0,0,0,1
"12495",29,0,0,0,0,0,0,1,0,0,0
"12497",24,1,1,0,0,1,0,0,0,0,0
"12501",60,1,0,0,0,0,0,1,0,0,0
"12502",28,0,0,1,0,0,0,0,0,0,0
"12503",34,1,0,0,0,0,1,0,0,0,0
"12504",82,0,0,0,0,1,0,0,0,0,0
"12507",36,1,0,0,0,0,1,0,0,0,0
"12510",41,0,1,1,0,0,0,0,0,0,0
"12511",19,0,1,0,1,0,0,0,0,0,0
"12512",65,0,1,1,0,0,0,0,0,0,0
"12513",23,0,0,0,0,0,1,0,0,0,0
"12514",54,0,0,0,0,0,0,0,0,1,0
"12516",45,1,0,0,0,0,0,0,1,0,0
"12517",23,0,1,0,0,0,0,0,0,1,0
"12519",42,0,1,0,0,0,0,1,0,0,0
"12521",74,1,1,0,0,0,0,0,0,1,0
"12523",30,0,0,0,1,0,0,0,0,0,0
"12527",23,0,0,0,0,1,0,0,0,0,0
"12530",33,0,1,0,0,0,0,0,0,1,0
"12532",47,0,1,0,1,0,0,0,0,0,0
"12537",36,0,0,0,0,0,0,0,0,0,1
"12538",21,0,1,0,1,0,0,0,0,0,0
"12539",19,0,1,0,0,0,0,0,0,0,1
"12540",82,1,0,0,0,1,0,0,0,0,0
"12543",29,0,1,0,0,0,0,0,1,0,0
"12545",74,0,1,0,0,0,0,0,1,0,0
"12546",42,0,1,0,0,1,0,0,0,0,0
"12547",78,1,0,0,1,0,0,0,0,0,0
"12548",23,1,0,0,0,0,0,0,1,0,0
"12552",40,0,0,1,0,0,0,0,0,0,0
"12556",46,1,0,0,0,1,0,0,0,0,0
"12559",23,1,1,0,0,1,0,0,0,0,0
"12562",47,1,0,0,1,0,0,0,0,0,0
"12563",23,0,1,0,0,0,0,0,0,0,1
"12567",49,1,0,0,0,1,0,0,0,0,0
"12568",37,0,1,0,0,1,0,0,0,0,0
"12570",29,1,0,0,0,0,1,0,0,0,0
"12574",45,1,0,0,1,0,0,0,0,0,0
"12576",24,0,1,1,0,0,0,0,0,0,0
"12577",28,0,0,0,0,0,1,0,0,0,0
"12579",72,0,0,0,0,0,0,0,0,0,1
"12594",22,0,1,0,0,0,0,0,0,0,1
"12595",39,0,1,0,0,0,0,0,1,0,0
"12598",20,0,1,0,1,0,0,0,0,0,0
"12602",24,1,0,0,0,0,0,0,1,0,0
"12603",23,0,1,1,0,0,0,0,0,0,0
"12606",43,0,0,0,0,0,1,0,0,0,0
"12608",27,0,1,0,0,1,0,0,0,0,0
"12611",41,0,0,1,0,0,0,0,0,0,0
"12612",62,1,0,0,0,0,0,0,0,0,1
"12613",27,1,0,0,0,1,0,0,0,0,0
"12615",51,1,0,0,1,0,0,0,0,0,0
"12618",55,1,0,0,0,0,1,0,0,0,0
"12621",29,0,0,0,0,0,0,0,0,0,1
"12624",34,1,0,0,1,0,0,0,0,0,0
"12630",25,0,1,0,0,0,0,0,0,1,0
"12631",84,1,0,0,0,0,0,1,0,0,0
"12632",29,1,0,0,0,0,0,0,0,0,1
"12633",22,1,0,0,0,0,1,0,0,0,0
"12635",44,0,1,0,0,0,0,1,0,0,0
"12643",26,0,1,0,0,0,0,1,0,0,0
"12644",23,0,1,0,0,1,0,0,0,0,0
"12645",40,1,0,0,0,0,0,0,0,0,1
"12646",81,0,0,0,1,0,0,0,0,0,0
"12648",68,0,0,0,0,1,0,0,0,0,0
"12651",22,0,1,0,0,1,0,0,0,0,0
"12652",21,1,0,0,1,0,0,0,0,0,0
"12654",26,1,1,0,1,0,0,0,0,0,0
"12657",34,1,0,0,0,0,0,0,1,0,0
"12658",40,1,0,0,0,0,0,0,0,0,1
"12659",70,1,0,0,0,0,0,0,1,0,0
"12660",52,1,0,0,0,1,0,0,0,0,0
"12661",44,1,1,0,0,1,0,0,0,0,0
"12663",20,0,1,0,0,0,0,1,0,0,0
"12664",34,1,1,0,0,0,0,1,0,0,0
"12665",69,0,0,0,0,1,0,0,0,0,0
"12666",79,1,0,0,1,0,0,0,0,0,0
"12667",37,1,0,1,0,0,0,0,0,0,0
"12671",24,0,1,0,0,0,0,0,0,0,1
"12672",47,0,1,0,0,0,0,0,1,0,0
"12674",38,0,0,0,0,0,0,0,1,0,0
"12675",44,0,1,0,0,0,0,1,0,0,0
"12677",40,0,1,0,0,0,1,0,0,0,0
"12680",24,1,0,0,0,0,0,1,0,0,0
"12681",39,0,1,0,0,0,0,0,0,0,1
"12683",42,1,0,0,0,0,1,0,0,0,0
"12688",81,1,0,0,0,0,1,0,0,0,0
"12691",44,1,0,0,0,0,0,0,0,1,0
"12693",21,0,0,0,0,1,0,0,0,0,0
"12696",36,0,1,0,0,0,0,0,0,0,1
"12697",78,1,0,0,0,0,0,0,0,1,0
"12698",36,0,1,0,0,1,0,0,0,0,0
"12700",27,1,0,0,0,0,0,0,1,0,0
"12701",29,1,0,0,0,0,1,0,0,0,0
"12703",26,0,1,0,0,1,0,0,0,0,0
"12706",33,1,0,0,0,0,0,0,1,0,0
"12708",30,1,0,1,0,0,0,0,1,0,0
"12709",26,0,1,0,0,0,1,0,0,0,0
"12710",51,1,0,0,0,0,1,0,0,0,0
"12711",23,0,1,0,0,0,0,1,0,0,0
"12712",41,1,0,0,0,0,1,0,0,0,0
"12714",27,1,0,0,1,0,0,0,0,0,0
"12715",20,0,1,0,0,0,0,0,0,1,0
"12716",19,0,1,0,1,0,0,0,0,0,0
"12717",59,1,0,0,0,0,0,1,0,0,0
"12721",33,1,1,0,1,0,0,0,0,0,0
"12722",20,0,1,0,0,1,0,0,0,0,0
"12725",30,0,1,0,0,0,0,0,0,0,1
"12727",29,1,0,0,0,0,1,0,0,0,0
"12729",48,0,1,0,0,0,0,1,0,0,0
"12730",42,0,1,0,0,0,0,0,0,0,1
"12731",60,1,0,0,0,0,0,0,1,0,0
"12732",40,0,1,0,0,0,0,1,0,0,0
"12734",23,0,1,0,0,0,0,0,0,1,0
"12737",64,1,1,0,0,0,0,1,0,0,0
"12738",34,1,0,0,1,0,0,0,0,0,0
"12742",30,0,1,0,0,1,0,0,0,0,0
"12744",44,1,0,0,0,0,0,0,1,0,0
"12745",71,0,0,0,1,0,0,0,0,0,0
"12746",38,0,0,0,0,0,0,1,0,0,0
"12751",39,0,1,1,0,0,0,0,0,0,0
"12752",28,0,1,0,0,0,1,0,0,0,0
"12753",74,1,0,0,0,0,0,1,0,0,0
"12755",36,1,0,0,0,0,0,1,0,0,0
"12756",46,0,1,0,0,0,0,1,0,0,0
"12757",61,0,0,0,0,0,0,0,0,0,1
"12759",63,1,0,0,0,0,0,0,1,1,0
"12760",46,0,1,0,1,0,0,0,0,0,0
"12762",41,1,1,0,1,0,0,0,0,0,0
"12765",57,1,0,0,1,0,0,0,0,0,0
"12773",54,1,1,0,0,0,0,0,1,0,0
"12775",38,1,0,1,0,0,0,0,0,0,0
"12781",43,1,0,0,0,0,0,0,0,0,1
"12784",50,1,0,0,0,1,0,0,0,0,0
"12785",30,0,1,0,0,0,1,0,0,0,0
"12787",47,1,0,0,0,0,0,0,0,1,0
"12790",22,0,1,0,1,0,0,0,0,0,0
"12794",22,0,1,0,0,0,0,1,0,0,0
"12795",20,0,1,0,0,0,0,0,0,0,1
"12796",21,1,1,0,0,1,0,0,0,0,0
"12797",21,0,1,0,0,0,1,0,0,0,0
"12798",35,0,1,0,0,1,0,0,0,0,0
"12799",52,0,1,1,0,0,0,0,0,0,0
"12800",84,1,0,0,0,0,0,0,0,0,1
"12804",30,0,1,0,0,0,0,0,0,1,0
"12807",71,1,0,0,0,0,0,0,1,0,0
"12809",21,0,1,1,0,0,0,0,0,0,0
"12812",39,1,0,0,0,1,0,0,0,0,0
"12813",24,0,0,0,0,0,1,0,0,0,0
"12814",29,1,1,0,0,0,0,0,0,0,1
"12818",39,0,1,0,0,0,0,0,0,0,1
"12822",27,0,1,0,0,0,0,0,1,0,0
"12829",46,1,0,0,0,0,0,0,0,1,0
"12832",51,1,0,0,0,0,0,1,0,0,0
"12834",21,1,0,0,0,0,0,0,0,1,0
"12837",65,1,0,0,0,1,0,0,0,0,0
"12838",46,0,0,0,0,0,0,1,0,0,0
"12839",28,0,1,0,1,0,0,0,0,0,0
"12840",27,0,1,0,0,1,0,0,0,0,0
"12842",27,0,1,0,0,0,1,0,0,0,0
"12843",28,0,0,0,0,0,0,0,1,0,0
"12846",43,1,1,0,0,0,0,0,0,0,1
"12848",80,1,0,0,0,0,0,1,0,0,0
"12850",42,1,0,0,0,0,0,0,0,0,1
"12852",50,0,0,0,0,0,1,0,0,0,0
"12854",20,0,1,0,0,1,0,0,0,0,0
"12856",72,1,0,0,0,0,0,0,0,0,1
"12858",28,0,1,0,0,0,0,0,0,0,1
"12862",44,1,0,0,1,0,0,0,0,0,0
"12863",65,1,0,0,0,0,0,0,0,0,1
"12865",80,0,0,0,0,0,1,0,0,0,0
"12866",26,0,1,0,0,0,0,0,1,0,0
"12867",41,0,1,0,0,0,1,1,0,0,0
"12868",50,0,0,0,0,0,0,0,0,0,1
"12870",29,0,1,0,0,1,0,0,0,0,0
"12874",28,0,0,0,0,1,0,0,0,0,0
"12877",42,1,0,0,0,0,0,0,1,0,0
"12886",36,0,1,1,0,0,0,0,0,0,0
"12888",45,1,0,0,0,0,0,1,0,0,0
"12893",50,1,0,0,0,0,0,0,0,1,0
"12894",74,1,1,0,0,0,0,0,0,0,1
"12896",33,1,0,0,0,0,0,0,1,0,0
"12897",26,0,1,0,0,0,1,0,0,0,0
"12899",44,1,0,1,0,0,0,0,0,0,1
"12901",27,0,0,0,1,0,0,0,0,0,0
"12907",28,1,1,1,0,0,0,0,0,0,0
"12912",51,0,1,0,0,0,0,0,1,0,0
"12913",30,0,1,0,0,1,0,0,0,0,0
"12915",19,0,1,0,0,0,1,0,0,0,0
"12916",36,1,0,0,0,1,0,0,0,0,0
"12919",34,0,0,0,0,0,0,1,0,0,0
"12922",28,1,1,0,0,1,0,0,0,0,0
"12924",77,1,0,0,1,0,0,0,0,0,0
"12925",28,1,0,0,1,0,0,0,0,0,0
"12927",28,1,0,0,1,0,0,0,0,0,0
"12928",73,1,0,0,0,1,0,0,0,0,0
"12929",19,1,0,0,0,0,0,1,0,0,0
"12930",20,0,1,0,0,1,0,0,0,0,0
"12931",25,0,1,0,0,1,0,0,0,0,0
"12932",28,1,0,0,0,0,0,1,0,0,0
"12933",27,0,1,1,0,0,0,1,1,0,0
"12934",27,1,0,0,0,0,0,1,0,0,0
"12936",25,0,1,0,0,0,0,1,0,0,0
"12939",47,0,0,0,0,0,0,0,0,0,1
"12941",23,0,0,0,0,0,0,1,0,0,0
"12943",24,0,1,1,0,1,0,0,0,0,0
"12951",34,1,0,0,0,1,0,0,0,0,0
"12952",33,1,0,0,0,1,0,0,0,0,0
"12956",38,0,1,0,0,0,0,1,0,0,0
"12957",22,0,1,1,0,0,0,0,0,0,0
"12958",36,1,0,0,1,0,0,0,0,0,0
"12963",25,1,0,0,0,1,0,0,0,0,0
"12967",30,1,0,0,0,0,0,0,0,1,0
"12968",28,0,1,0,0,0,1,0,0,0,0
"12971",24,0,0,0,0,0,0,1,0,0,0
"12975",39,1,0,1,0,0,0,0,0,0,0
"12977",40,1,0,0,0,0,0,1,0,0,0
"12978",28,0,1,0,0,0,0,0,1,0,0
"12980",78,0,0,0,0,0,1,0,0,0,0
"12983",44,1,0,0,0,0,0,0,0,1,0
"12986",49,1,0,0,1,0,0,0,0,0,0
"12988",41,1,0,1,0,0,0,0,0,0,0
"12989",36,0,0,0,0,0,0,1,0,0,0
"12993",27,1,0,0,0,0,0,0,1,0,0
"12995",76,1,0,0,0,1,0,0,0,0,0
"12996",27,0,1,0,1,0,0,0,0,0,0
"12999",28,1,1,0,0,0,0,0,0,0,1
"13000",64,1,0,0,0,0,1,0,0,0,0
"13007",34,1,0,0,0,0,1,0,0,0,0
"13008",48,1,1,0,0,0,0,1,0,0,0
"13009",46,1,0,0,0,1,0,0,0,0,0
"13011",26,0,1,0,0,0,0,0,0,0,1
"13012",52,1,0,0,1,1,0,0,0,0,0
"13013",44,1,1,0,0,0,1,0,0,0,0
"13018",42,1,0,0,0,0,0,1,0,0,0
"13019",25,1,1,0,0,0,0,0,0,1,0
"13020",51,1,0,0,0,0,0,0,0,1,0
"13021",41,1,0,1,0,0,0,0,0,0,0
"13026",54,1,0,0,0,0,1,0,0,0,0
